,kepid,koi_slogg,koi_steff,koi_srad,koi_kepmag,koi_duration,koi_depth,koi_prad
3885,8507475,4.5169999999999995,5448.0,0.872,15.965,1.523,360.5,1.64
3886,8773015,4.019,6254.0,1.706,13.095999999999998,4.543,73.4,1.57
3899,11080405,4.4910000000000005,5009.0,0.84,15.629000000000001,3.797,263.7,1.51
3900,11509504,4.446000000000001,6088.0,0.958,15.18,2.777,120.4,1.06
3902,11611275,4.466,6108.0,1.03,15.158,3.491,160.8,1.34
3905,11612280,4.24,5855.0,1.268,14.09,4.882,79.5,1.14
3909,11444514,4.47,6143.0,0.976,15.37,8.559,415.0,1.99
3910,9886361,4.192,6170.0,1.499,12.805,7.617,95.5,1.46
3938,10329196,3.783,5037.0,2.213,12.429,5.695,159.1,2.99
3942,9285568,4.521,5970.0,0.908,15.424000000000001,1.849,185.3,1.25
3943,7604328,4.421,5455.0,0.909,15.404000000000002,1.8952,279.6,1.77
3949,10722485,4.365,5678.0,0.99,13.857999999999999,3.747,68.2,0.81
3955,6937529,4.378,6481.0,1.171,14.144,3.155,57.0,0.89
3964,5177859,4.279,5839.0,1.227,13.382,2.724,90.7,1.19
3973,9883606,4.378,6164.0,1.09,13.874,2.598,73.3,0.94
3974,5860968,4.324,5998.0,1.139,14.945,10.768,352.8,2.15
3985,11125613,4.524,4838.0,0.796,15.311,1.938,296.3,1.36
3998,11560897,4.149,5883.0,1.529,13.847999999999999,11.312,150.2,1.86
4005,10407482,3.927,4934.0,1.756,15.056,2.619,193.1,2.52
4010,5371777,4.315,6117.0,1.244,14.978,2.215,77.3,1.19
4019,9897364,4.2780000000000005,6341.0,1.299,15.589,12.136,1213.9,5.38
4020,12505503,4.5360000000000005,5757.0,0.881,13.583,4.001,63.2,0.75
4025,10526887,4.423,6046.0,1.023,15.369000000000002,1.753,135.7,1.21
4026,11125613,4.524,4838.0,0.796,15.311,2.23,310.9,1.4
4037,8733898,4.923,3464.0,0.328,16.257,0.9324,1820.5,1.4
4038,9828127,4.501,5505.0,0.909,15.004000000000001,4.587,283.1,1.51
4042,5644412,4.615,5107.0,0.723,15.329,1.683,277.2,1.29
4052,10730070,4.401,6202.0,1.072,14.11,3.545,85.4,1.0
4055,2831055,4.375,5991.0,1.092,13.764000000000001,2.392,59.8,0.84
4062,5340878,4.502,5102.0,0.837,14.311,1.1466,97.0,0.82
4065,7826620,4.7330000000000005,4296.0,0.505,15.22,1.141,124.3,0.59
4069,8573193,4.521,5984.0,0.906,14.686,4.673,97.6,0.93
4071,7673841,4.287,5767.0,1.135,13.455,2.341,71.2,1.07
4084,10593535,4.283,5821.0,1.21,13.966,6.783,109.0,1.26
4085,5959719,4.566,5168.0,0.769,13.942,2.851,106.8,0.8
4091,9701962,3.9930000000000003,5432.0,1.707,13.63,7.5,83.2,1.52
4114,11284772,4.711,4339.0,0.553,15.142000000000001,6.159,809.2,1.56
4126,6278762,4.562,5051.0,0.721,8.717,1.756,76.5,0.65
4145,4556468,4.218,5802.0,1.316,15.015,14.077,239.8,2.09
4150,7747457,4.2589999999999995,6302.0,1.269,14.118,2.842,196.8,1.85
4162,10026502,4.407,6210.0,1.054,13.658,5.991,152.5,1.31
4168,9002278,4.6530000000000005,4926.0,0.662,13.725,3.572,78.4,0.57
4173,11650401,4.5760000000000005,5376.0,0.806,15.923,2.705,309.4,1.4
4184,6278762,4.562,5051.0,0.721,8.717,2.3316,83.2,0.65
4188,9100953,4.548,5295.0,0.8,15.85,3.048,304.1,1.37
4193,6761777,4.002,5749.0,1.876,14.552999999999999,11.444,217.4,3.71
4195,9412623,4.316,6720.0,1.289,13.606,3.493,61.1,1.06
4227,6278762,4.562,5051.0,0.721,8.717,2.7878,77.8,0.62
4249,11671579,4.088,5578.0,1.497,14.435,5.261,78.7,1.31
4252,9216775,4.547,5500.0,0.87,14.75,2.549,116.5,0.94
4268,6278762,4.562,5051.0,0.721,8.717,1.6993,121.4,0.95
4273,9009036,4.122,6547.0,1.63,13.499,6.204,50.9,1.21
4286,7429240,4.452,5462.0,0.946,15.139000000000001,8.556,631.9,2.33
4387,7133294,4.106,5771.0,1.382,13.897,8.331,75.0,1.25
4388,4381429,4.529,5364.0,0.754,15.889000000000001,4.201,470.5,1.63
4407,6278762,4.562,5051.0,0.721,8.717,2.396,50.2,0.5
4419,9447166,4.535,4762.0,0.781,14.591,6.842,341.7,1.96
4421,8151055,4.623,4463.0,0.638,15.947000000000001,2.6,893.2,2.24
4423,3348082,4.066,5570.0,1.548,15.035,5.466,292.3,2.61
4427,10615440,4.331,6025.0,1.196,13.385,2.627,76.8,1.24
4444,7510820,4.613,4987.0,0.722,15.689,4.313,659.2,2.02
4460,6880517,4.573,5436.0,0.819,15.857999999999999,7.298,983.9,2.52
4461,6615511,4.506,5973.0,0.935,15.759,5.198,358.1,1.76
4463,3632089,4.391,5638.0,0.928,14.159,8.093,262.0,1.5
4478,12314973,4.159,6206.0,1.573,11.684000000000001,4.865,36.3,0.96
4479,3348082,4.066,5570.0,1.548,15.035,4.709,336.7,3.21
4480,3632089,4.391,5638.0,0.928,14.159,4.696,87.2,0.86
4494,10057494,4.3069999999999995,6258.0,1.239,12.277999999999999,2.144,46.8,0.85
4496,6587796,4.372,5731.0,1.066,12.325,5.307,436.6,2.46
4502,8554701,4.511,6086.0,0.921,13.925999999999998,3.79,200.2,1.31
4503,9031209,4.613,5288.0,0.74,15.549000000000001,5.2232,1531.2,2.84
4517,8073705,4.212,6035.0,1.303,12.405,4.509,60.9,1.09
4519,4271474,4.587,5383.0,0.789,15.965,3.542,871.0,2.37
4521,11497958,4.8660000000000005,3526.0,0.383,15.921,3.651,983.0,1.18
4533,9885417,4.615,4872.0,0.726,12.411,1.1688,122.9,0.78
4544,5965819,4.118,5794.0,1.496,15.024000000000001,5.619,251.0,2.35
4558,8183288,4.627,4550.0,0.679,14.352,5.744,536.9,1.56
4560,5965819,4.118,5794.0,1.496,15.024000000000001,4.143,119.2,1.62
4575,8280511,4.499,5528.0,0.853,13.404000000000002,2.746,61.9,0.67
4578,12156174,4.189,5541.0,1.295,14.682,5.516,883.1,4.01
4582,4736644,4.512,4915.0,0.812,15.061,3.678,197.9,1.15
4596,12055539,4.486000000000001,6075.0,0.969,14.411,3.002,295.5,1.67
4597,12056139,4.405,6269.0,1.155,15.05,6.356,229.8,1.94
4608,4473613,4.544,5520.0,0.873,14.950999999999999,2.174,189.2,1.2
4618,8826007,4.67,4406.0,0.603,15.498,5.125,622.2,1.94
4645,5280587,4.539,5799.0,0.878,15.332,4.845,651.1,2.24
4648,4138008,4.677,4401.0,0.595,14.975999999999999,5.869,502.1,1.3
4665,3120904,3.8,6049.0,2.483,13.062000000000001,5.227,160.6,3.19
4667,11757451,4.615,4721.0,0.701,15.890999999999998,9.298,901.4,2.32
4669,8047428,4.287,6084.0,1.283,15.015,8.605,296.9,2.22
4678,11189311,4.2669999999999995,6352.0,1.401,12.145999999999999,14.175,762.3,4.63
4685,10653179,4.501,5936.0,0.965,15.57,4.003,723.2,2.58
4686,12066569,4.713,3899.0,0.529,15.855,3.787,1132.9,1.75
4687,6497146,4.743,3749.0,0.524,14.467,3.674,352.8,0.97
4704,8016691,4.648,4257.0,0.602,15.464,3.844,310.8,1.41
4705,6584273,4.534,5968.0,0.881,14.06,7.712,330.0,1.6
4706,5768816,4.408,5641.0,0.981,14.19,5.342,859.3,3.35
4750,4939346,4.445,6194.0,1.069,15.674000000000001,7.343,500.0,2.39
4753,11455428,4.103,5312.0,1.445,14.523,4.472,418.2,3.94
4760,6265665,4.543,5002.0,0.753,13.509,4.949,235.6,1.14
4762,4645174,4.0760000000000005,5849.0,1.601,14.606,6.326,132.2,2.18
4777,11657614,4.516,4891.0,0.805,14.779000000000002,2.169,250.0,1.23
4782,6599975,4.452,6065.0,1.061,13.71,4.554,103.8,1.08
4784,4282191,4.394,6434.0,1.138,14.155,8.567,330.0,2.19
4796,9967771,4.244,5539.0,1.207,14.498,1.5045,190.2,1.67
4799,6705026,4.106,6144.0,1.668,14.44,4.372,97.9,1.65
4804,7288306,4.633,5340.0,0.702,15.796,7.496,894.5,2.07
4809,11860395,4.13,5602.0,1.425,15.654000000000002,15.404,737.0,4.47
4812,9529744,4.013,6426.0,1.775,13.474,6.25,142.7,2.8
4821,2995392,4.4719999999999995,6283.0,0.984,15.267999999999999,6.896,472.1,2.6
4846,6975129,4.406000000000001,6243.0,1.149,12.949000000000002,2.4592,79.2,1.02
4847,8644365,4.387,6047.0,1.092,13.204,6.191,143.2,1.41
4854,6364582,4.552,5627.0,0.833,12.988,4.216,128.9,1.08
4858,9529744,4.013,6426.0,1.775,13.474,5.252,98.0,2.39
4867,10328393,4.61,4955.0,0.721,14.017000000000001,3.471,221.7,1.04
4874,6118370,4.47,6063.0,1.001,15.652000000000001,6.684,210.9,1.45
4889,11521793,4.204,5857.0,1.305,13.77,1.267,277.6,2.99
4890,9085563,4.234,5751.0,1.282,15.335,7.962,432.5,2.64
4891,11337372,4.391,5301.0,0.977,15.28,8.39,1778.8,4.35
4899,9763612,4.563,5428.0,0.853,13.136,3.171,94.4,0.81
4914,3561464,3.4989999999999997,5745.0,3.955,13.489,4.881,166.8,5.05
4919,5213404,3.792,5668.0,2.437,14.276,9.678,115.9,3.22
4939,11754430,4.073,5710.0,1.524,13.102,10.757,199.1,2.23
4940,9995771,4.321000000000001,5806.0,1.158,15.386,6.514,302.0,2.0
4946,3326377,4.548,5180.0,0.8,14.443,8.638,2094.8,3.56
4956,6021275,4.322,5931.0,1.101,11.818,4.427,145.3,1.41
4960,8409295,4.467,5626.0,0.957,14.828,7.048,371.1,1.82
4961,7131760,4.606,5595.0,0.741,15.449000000000002,6.432,955.2,2.89
4981,9285265,4.149,5626.0,1.389,15.589,7.043,231.3,2.09
4983,5780930,3.906,4807.0,1.802,14.534,3.174,338.3,3.65
4991,10881457,4.115,6085.0,1.634,15.169,10.393,655.7,4.17
5006,3433668,4.162,5831.0,1.382,13.109000000000002,5.068,96.9,1.77
5008,3629330,4.349,5922.0,1.057,15.417,13.31,767.8,3.85
5020,11853878,4.6819999999999995,4402.0,0.572,14.265,1.622,586.7,1.51
5022,11810124,4.275,5533.0,1.166,15.254000000000001,2.252,209.6,1.68
5023,11303322,4.41,6370.0,1.106,14.633,6.53,180.4,1.54
5024,11241912,4.4030000000000005,5929.0,1.04,13.359000000000002,4.857,117.0,1.53
5027,9349757,4.329,5566.0,1.099,15.245999999999999,4.388,406.8,2.2
5033,7703955,4.375,5792.0,1.005,15.321,10.28,1040.7,4.2
5046,8636333,4.489,6247.0,0.954,15.292,8.664,546.4,2.24
5050,8081239,4.423,5893.0,1.02,15.408,2.577,273.7,1.68
5059,7517261,4.1080000000000005,6602.0,1.685,13.932,8.432,161.2,2.18
5062,8424002,4.904,3419.0,0.344,13.392999999999999,2.1521,345.7,0.8
5068,10657406,4.573,5201.0,0.834,13.732999999999999,1.8846,142.7,1.06
5070,7091432,4.506,5149.0,0.803,14.597999999999999,3.499,250.0,1.7
5073,6368230,4.563,6083.0,0.835,15.44,6.141,259.7,1.35
5076,9027909,4.172,5821.0,1.395,14.694,7.71,235.4,2.12
5079,9230021,4.298,5596.0,1.145,15.364,4.235,295.7,1.94
5083,8552719,4.388,5611.0,1.073,12.16,5.3181,126.4,1.32
5096,11651712,4.507,6003.0,0.932,13.785,2.4212,328.9,1.69
5097,9896558,4.356,6127.0,1.08,15.224,12.205,388.0,2.14
5101,8738775,4.083,5332.0,1.453,15.033,7.999,274.5,2.36
5109,3728432,4.613,4518.0,0.653,15.645999999999999,1.7704,867.2,1.86
5110,6696580,4.441,6228.0,1.049,15.886,4.77,942.8,29.77
5116,9892816,4.26,6297.0,1.369,13.147,2.9122,47.8,1.18
5121,5384079,4.244,6388.0,1.402,12.556,5.02,67.9,1.16
5131,11709124,4.415,5688.0,0.971,14.534,3.3613,577.4,2.36
5135,9480535,4.056,6092.0,1.759,15.13,13.775,1183.0,6.67
5149,3128552,4.308,5509.0,1.116,14.523,2.8059,265.3,1.79
5161,9892816,4.26,6297.0,1.369,13.147,3.536,196.5,2.76
5162,4150804,4.313,5650.0,1.044,12.888,10.8771,7590.4,9.09
5165,2581316,4.385,6259.0,1.167,11.69,21.306,9148.7,11.17
5176,2581554,4.579,4975.0,0.734,12.86,3.1347,1113.8,2.58
5181,9761615,4.468999999999999,6040.0,0.999,14.495999999999999,2.0917,167.5,1.29
5186,10795103,4.287,6471.0,1.357,12.04,16.2938,4523.4,9.17
5189,8494410,4.421,5914.0,0.987,14.460999999999999,6.1394,247.5,1.57
5205,5784777,4.573,5057.0,0.704,15.362,1.6415,755.5,1.9
5206,6949061,4.185,5808.0,1.374,14.128,2.744,210.4,2.42
5211,7102316,4.542,5642.0,0.846,15.99,8.75,905.4,2.52
5212,11518142,4.168,5758.0,1.385,14.822000000000001,16.666,5022.9,10.31
5222,10788461,4.215,5678.0,1.303,14.026,2.088,330.9,2.55
5223,10788461,4.215,5678.0,1.303,14.026,2.714,342.4,2.69
5240,12784167,4.5569999999999995,5763.0,0.842,14.216,1.8904,323.3,1.51
5249,11253711,4.148,5855.0,1.34,13.8,2.1689,56.1,1.0
5268,11709124,4.415,5688.0,0.971,14.534,2.9403,234.9,1.5
5269,8505920,4.3660000000000005,5330.0,1.013,15.001,8.282,645.4,2.79
5289,4242692,4.01,6520.0,1.713,13.194,2.1482,66.2,1.45
5294,6105462,4.2410000000000005,6429.0,1.262,13.838,10.963,263.7,2.21
5312,10328393,4.61,4955.0,0.721,14.017000000000001,4.947,273.8,1.15
5328,5437945,4.163,6340.0,1.393,13.770999999999999,21.693,2579.0,7.23
5333,9353742,4.527,5497.0,0.886,14.86,1.3568,280.7,1.46
5341,9101496,4.005,5878.0,1.812,13.995999999999999,11.757,211.2,2.65
5342,11450414,4.115,5592.0,1.451,14.513,4.836,279.6,3.61
5348,12557548,4.622,4550.0,0.66,15.692,1.63,4595.9,22.95
5349,3657758,4.545,5668.0,0.868,15.54,1.666,224.8,1.29
5356,9517393,4.476,6063.0,1.012,15.273,12.4124,3628.7,6.11
5379,4472818,4.4639999999999995,5818.0,0.986,12.72,6.9623,784.7,2.84
5383,9411166,4.331,5741.0,1.136,15.356,9.39,1366.9,4.22
5387,12154526,4.327,5700.0,1.176,13.350999999999999,2.722,66.2,0.98
5407,7515679,3.5380000000000003,7358.0,4.037,12.252,2.717,2211.0,22.27
5420,9351316,4.637,4243.0,0.641,15.561,6.548,2215.3,2.88
5428,5202905,4.0569999999999995,6642.0,1.846,12.345,6.091,177.9,2.49
5447,11760860,4.444,5705.0,1.026,12.737,1.9699,83.6,0.92
5450,12735740,4.506,5725.0,0.913,12.62,10.7965,9746.4,8.98
5461,8552719,4.388,5611.0,1.073,12.16,12.3079,1724.4,4.55
5474,3732035,4.362,6014.0,1.115,14.208,10.611,530.2,2.57
5483,8832512,4.416,5500.0,0.928,14.943,3.4873,966.8,2.85
5520,9280239,4.629,4386.0,0.63,15.187999999999999,13.057,1481.5,2.89
5529,9886255,4.581,5327.0,0.8,15.795,6.9988,2286.4,3.79
5549,6803855,4.132,6148.0,1.488,13.780999999999999,6.276,216.9,2.19
5554,10153855,4.4,5265.0,1.002,14.229000000000001,1.072,251.5,1.61
5564,4178606,3.783,6864.0,2.632,12.852,7.773,512.6,6.3
5565,5980208,4.635,4258.0,0.622,15.030999999999999,0.9268,215.1,0.91
5569,8036287,4.088,5305.0,1.449,14.536,0.9753,200.7,2.03
5582,11187436,4.585,4963.0,0.69,15.625,1.016,5569.0,5.1
5586,9823519,4.81,3698.0,0.444,16.283,1.7306,1932.5,1.93
5588,7047824,4.519,4852.0,0.804,15.514000000000001,3.39,593.3,2.1
5593,11358389,4.436,6014.0,1.021,14.651,3.997,247.1,1.6
5610,5807769,4.065,5689.0,1.542,14.59,3.273,165.9,1.97
5636,6041734,4.105,5596.0,1.466,15.28,5.574,652.2,3.73
5659,8142787,4.496,5431.0,0.879,14.56,9.654,678.8,2.25
5670,11075429,4.031000000000001,7121.0,1.972,12.767999999999999,5.174,158.3,3.01
5675,5895158,4.541,5845.0,0.874,14.815,1.4399,218.4,1.29
5682,8934103,4.243,5497.0,1.241,15.245,10.767,634.5,3.06
5721,8282846,4.474,5064.0,0.864,15.307,7.342,1017.5,2.67
5722,5938970,4.5569999999999995,4641.0,0.747,14.073,2.3241,1345.0,3.14
5725,7375348,4.272,5949.0,1.292,11.472000000000001,5.7704,153.7,1.77
5740,8636434,4.274,6325.0,1.349,13.215,18.503,586.8,3.28
5770,9904006,4.269,6178.0,1.267,13.573,5.267,110.8,1.34
5783,8081187,2.41,4907.0,19.53,13.573,7.2146,307.5,35.34
5818,10404582,4.431,5757.0,1.017,14.5,1.889,126.9,1.25
5824,4570949,4.199,6309.0,1.412,13.308,1.4358600000000001,5817.3,13.43
5830,11497958,4.8660000000000005,3526.0,0.383,15.921,2.945,788.0,1.06
5834,6444896,5.274,2703.0,0.118,17.131,1.1627,1679.0,0.49
5838,11442793,4.317,5970.0,1.2,13.804,3.7454,160.4,1.53
5839,11442793,4.317,5970.0,1.2,13.804,3.812,116.4,1.29
5871,12405333,4.476,5231.0,0.86,15.168,1.16,150.2,1.04
5880,11442793,4.317,5970.0,1.2,13.804,9.195,482.9,2.62
5884,7455981,4.496,5559.0,0.79,13.572000000000001,7.183,79.7,0.72
5890,9823519,4.81,3698.0,0.444,16.283,1.3345,1009.8,1.4
5893,8558011,4.449,5244.0,0.888,14.405,1.2313,109.7,0.91
5942,5437945,4.163,6340.0,1.393,13.770999999999999,19.528,1796.4,5.94
5971,1873513,4.81,3386.0,0.427,15.669,1.7215,13553.0,4.91
5986,5551240,4.373,6535.0,1.181,14.275,3.31,106.7,1.24
6092,4760478,3.964,5548.0,1.793,15.755999999999998,18.821,4376.9,11.67
6218,6184894,4.56,5388.0,0.717,13.027999999999999,2.8305,1832.6,3.06
6240,9002278,4.6530000000000005,4926.0,0.662,13.725,7.788,471.9,1.43
6241,6026438,4.5889999999999995,4650.0,0.706,15.549000000000001,3.408,346.3,1.31
6265,8753896,4.468999999999999,5094.0,0.87,15.77,4.163,355.8,2.08
6295,11177676,4.337,5370.0,1.055,14.904000000000002,5.892,367.8,1.98
6381,7731281,4.6739999999999995,3869.0,0.584,16.595,4.809,11004.0,6.28
6475,8745553,3.358,5889.0,4.912,13.435,8.711,147.5,6.71
6517,9715631,4.473,5977.0,1.022,15.807,17.856,996.6,3.2
6526,10777591,4.309,6024.0,1.009,13.328,5.735,60.3,0.79
6559,8037038,4.495,5858.0,0.963,15.524000000000001,2.462,181.7,1.75
6589,8105398,4.133,6072.0,1.286,13.093,12.455,348.6,2.41
6683,9141355,4.598,5474.0,0.763,15.696,13.709,1234.7,3.24
6853,11037818,3.6289999999999996,5490.0,3.204,14.759,16.04,349.7,6.04
6876,11176166,4.361000000000001,6477.0,1.148,14.495999999999999,2.951,454.7,2.64
6933,8030339,4.488,5638.0,0.883,15.665,1.97,431.7,1.92
6934,8037145,4.501,4963.0,0.826,14.55,4.637,259.2,1.51
6960,7100673,4.354,5574.0,1.065,12.639000000000001,2.6502,69.8,0.91
6961,7100673,4.354,5574.0,1.065,12.639000000000001,2.657,65.1,0.85
7042,8780959,4.207,6432.0,1.345,13.306,3.281,267.8,2.81
7086,5629353,4.133,6264.0,1.651,14.624,3.918,1005.0,5.83
7111,10717220,4.546,5723.0,0.818,14.222999999999999,4.751,417.6,1.88
7121,4247991,4.546,5650.0,0.87,12.57,3.695,243.8,1.39
7157,6221385,4.136,6486.0,1.485,14.263,4.812,649.9,4.07
7158,6221385,4.136,6486.0,1.485,14.263,5.953,620.4,3.73
7227,7908367,4.05,5254.0,1.514,14.13,2.407,1337.2,5.41
7228,7908367,4.05,5254.0,1.514,14.13,2.135,1058.4,4.81
7230,4142847,4.5889999999999995,4895.0,0.759,15.195,8.419,1657.8,3.23
7251,12206313,4.249,6115.0,1.291,13.312000000000001,11.94,292.2,2.57
7256,10122538,4.718,3891.0,0.564,16.279,3.493,1917.9,2.38
7277,11125797,4.579,5413.0,0.82,13.747,2.373,147.7,1.0
8102,7350067,5.0969999999999995,3236.0,0.193,15.737,0.8161,2265.0,0.95
8349,10122538,4.718,3891.0,0.564,16.279,4.49,1661.7,2.25
8416,8891684,4.218,5636.0,1.354,14.508,10.556,914.6,4.27
8481,5809890,4.5760000000000005,5041.0,0.766,13.999,1.465,277.1,1.36
8485,7831264,4.173,6122.0,1.439,13.717,3.0946,251.1,2.47
8551,5084171,4.502,5858.0,0.903,15.672,9.028,792.5,2.53
8749,8804845,4.489,5594.0,0.934,14.305,1.22,63.7,0.75
8769,8653134,4.63,5101.0,0.67,13.116,2.453,691.3,1.72
8821,10989274,4.413,5929.0,1.069,14.472000000000001,5.18,449.0,2.25
8873,7935997,4.541,5713.0,0.893,12.75,2.314,58.6,0.68
8923,8417078,4.149,6144.0,1.393,13.341,6.852,57.0,1.07
8924,12735830,3.838,4774.0,1.954,14.41,1.639,520.0,4.98
8993,8561063,5.215,3292.0,0.148,15.92,0.4279,1124.8,0.66
8996,6604328,4.447,6090.0,1.071,15.898,5.253,645.2,2.72
9026,6209677,4.481,5447.0,0.917,14.8,3.689,217.8,1.35
9058,6696580,4.441,6228.0,1.049,15.886,5.118,1626.6,5.14
9059,3234598,4.574,4513.0,0.722,15.07,3.28,412.4,1.49
9060,8380709,4.487,6091.0,0.967,15.373,6.557,323.1,1.74
9061,11752632,4.046,5825.0,1.662,13.835,1.9724,81.4,1.49
9062,11179076,4.516,4891.0,0.805,15.605,4.03,886.4,2.78
9096,10468885,4.585,5178.0,0.797,15.645,1.0925,212.6,1.19
9097,8120608,4.8,3751.0,0.443,14.625,3.2881,661.3,1.15
9135,9963524,4.538,5244.0,0.81,13.749,2.056,383.7,1.66
9159,8311864,4.58,5579.0,0.798,13.425999999999998,9.969,189.9,1.09
9174,6716545,4.183,6052.0,1.424,13.716,6.765,86.8,1.33
9176,9757613,4.708,3879.0,0.537,15.472999999999999,1.9033,1537.7,2.13
9177,5364071,4.708,3834.0,0.539,15.264000000000001,2.5418,1765.9,2.25
9178,11250587,4.112,5858.0,1.549,12.702,4.9402,463.2,3.53
9219,5511081,4.0169999999999995,5951.0,1.693,12.119000000000002,10.306,238.5,2.61
9221,10604335,4.684,4141.0,0.582,15.847000000000001,5.506,1105.1,1.87
9264,10122538,4.718,3891.0,0.564,16.279,2.2942,1223.3,2.2
9305,8801316,3.728,6277.0,2.741,11.800999999999998,4.655,24.3,1.36
9309,7347246,4.454,6161.0,1.053,15.831,6.058,875.2,3.11
9353,8895758,4.473,5866.0,1.0,15.415,1.517,118.5,1.08
9355,6196457,4.05,5862.0,1.67,11.565,10.954,130.2,1.91
9479,7503885,4.437,5915.0,1.008,15.214,10.304,738.6,3.26
9540,3645438,4.508,5119.0,0.834,15.825,11.007,1336.4,2.96
